id;siteId;assessmentCriteriaId;logDate;oldScore;newScore;oldRecommendationDescription;newRecommendationDescription;oldRecommendationStatusId;newRecommendationStatusId;oldNotes;newNotes;createDate;createdBy;updateDate;updatedBy
570;48;45;43:18.8;3;3;;;5;6;;SDWAN solution has been deployed;34:00.0;;34:00.0;Jim McColl
571;111;51;30:48.8;3;3;;;6;6;plant firewall is compliant;plant segmentation firewall is compliant;29:50.3;;29:50.3;CHRIS SOUTHERN
572;111;16;22:12.5;3;2;;;6;6;;there is not enough information available whether there is enough space to add equipment. in current setup there seems to be no space to extend. point of attention for now;38:17.8;;38:17.8;FABIO FERKET
573;82;45;27:21.2;2;2;;;2;2;active - standby WAN design, with single connections to a single core switch.  WAN SPOF risk if the core switch fails.;SDWAN solution is deployed but there are still single connections to a single core switch.  WAN SPOF risk remains in the event of a core switch failure.;12:11.3;;12:11.3;CHRIS SOUTHERN
574;117;17;43:39.2;3;3;;;2;6;;;43:33.8;;43:33.8;FABIO FERKET
575;118;30;07:18.2;3;3;;;2;6;installed as part of provimi project 3 years ago;installed as part of provimi project 3 years ago;07:10.6;;07:10.6;FABIO FERKET
576;118;34;09:04.3;3;3;;;2;6;installed as part of provimi project 3 years ago;installed as part of provimi project 3 years ago;08:47.2;;08:47.2;FABIO FERKET
577;118;35;09:10.2;1;3;;;6;6;;;08:58.7;;08:58.7;FABIO FERKET
578;65;46;01:57.7;2;2;New CR being installed P-797728;;3;3;LAN has redundancy but has some devices approaching EOL;New computer room was installed. LAN hardware was moved from old computer room to new. Deventer switch 14 replaced with Deventer switch 27 and media converter removed. Does not change LAN compliance as there are still devices approaching end of life.;53:20.1;;09:28.1;CHRIS SOUTHERN
579;65;46;02:34.4;2;2;;;3;5;New computer room was installed. LAN hardware was moved from old computer room to new. Deventer switch 14 replaced with Deventer switch 27 and media converter removed. Does not change LAN compliance as there are still devices approaching end of life.;New computer room was installed. LAN hardware was moved from old computer room to new. Deventer switch 14 replaced with Deventer switch 27 and media converter removed. Does not change LAN compliance as there are still devices approaching end of life.;53:20.1;;01:57.7;ALEX ABREU
580;112;42;20:20.7;2;1;improve cable management by replacing lengthy cabling by proper length cabling;improve cable management by replacing lengthy cabling by proper length cabling, cabling hanging in the air and tied to curtains. properly route cabling via cable trays;2;2;information is more than three years old and is possibly outdated;information is more than three years old and is possibly outdated;13:56.1;;13:56.1;FABIO FERKET
581;13;52;13:42.4;3;1;;Plant L2 requires hardware redundancy;6;2;;;;;;
582;13;51;17:56.1;3;1;;Plant L3 core is end of life. Life cycle to replace;6;3;;Life cycle plans are showing for replacement;;;;
583;113;28;31:40.4;1;3;;;6;6;;;31:29.9;;31:29.9;FABIO FERKET
584;111;47;28:35.7;2;2;Eliminate the daisy chain by installing more fibre connectivity;Eliminate the daisy chain by installing more fibre connectivity;2;2;Most of the LAN design is compliant but there is a daisy chained connection between the warehouse and weighbridge area.;Most of the LAN design is compliant but there is a daisy chained connection between the warehouse and weighbridge area.  plant LAN is fully compliant;27:40.7;;27:40.7;CHRIS SOUTHERN
585;114;51;16:56.2;1;1;;Security assessment;2;2;Not applicable - no security solutions found in the inventory.  No guest wifi solution found in the inventory.;Not applicable - no security solutions found in the inventory.  No guest wifi solution found in the inventory.;16:12.8;;16:12.8;CHRIS SOUTHERN
586;5;26;11:23.5;2;3;consider installing camera's for CR having exterior windows;consider installing camera's for CR having exterior windows;2;5;;recommendations implemented as part of P-117018;;;;
587;34;46;06:08.5;1;3;LAN Redesign;;2;6;Single points of failure exist in LAN;LAN devices have been life-cycled and they are compliant;;;;
588;34;47;06:36.4;1;2;LAN Redesign;LAN Assessment;2;2;EOL HW exists in LAN;LAN has been lifecycled, but there is no recent LAN documentation;;;;
589;34;51;06:49.4;3;3;;;6;6;Standard plant segmentation solution exists;Standard plant segmentation solution is deployed;;;;
590;68;43;53:11.6;2;3;SD WAN regional program will take care (P-474706).;;6;6;Hardware is Cargill standard. OS currently out of date.;SDWAN standard devices are deployed;22:16.9;;22:16.9;ALEX ABREU
591;68;45;53:26.5;3;3;;;6;6;Cargill standard MPLS primary with ISP backup. Suitable for site.;SDWAN standard solution is deployed;22:53.9;;22:53.9;ALEX ABREU
592;113;44;58:18.0;3;1;;SDWAN project has not upgraded WAN circuits so it is recommended to open a separate small work to handle this;6;2;No known WAN capacity concerns;Occasional high utilization on the MPLS circuit could cause performance issues.  In the event of a failure on the DIA circuit, the MPLS circuit will not have enough capacity to carry the site traffic.;17:02.1;;17:02.1;CHRIS SOUTHERN
593;5;21;11:35.4;1;3;remove boxes. This is a fire hazard as it acts as a fire accelerator;remove boxes. This is a fire hazard as it acts as a fire accelerator;2;5;;recommendations implemented as part of P-117018;;;;
594;5;21;38:10.2;3;1;remove boxes. This is a fire hazard as it acts as a fire accelerator;spare parts like screen, cabling laying on the floor in service room 2nd floor (office building);5;2;recommendations implemented as part of P-117018;most locations have been cleaned and tidied up a lot as part of P-117018;;;11:35.4;FABIO FERKET
595;5;21;39:15.0;1;1;spare parts like screen, cabling laying on the floor in service room 2nd floor (office building);spare parts like screen, cabling laying on the floor in service room 2nd floor (office building);2;2;most locations have been cleaned and tidied up a lot as part of P-117018;Other locations as far as visible on pictures have been cleaned and tidied up as part of P-117018;;;38:10.3;FABIO FERKET
596;119;4;14:53.1;2;2;New servers are already built and handed over. Cutover needs to be expedited.;;3;3;Vhfrnant001 - Standalone host is pending for decom, needs to be expedited. 2 servers ( MSFRNANT005 2008 - OS & MSFRNANT007 - 2012 OS) with EOL OS are required cutover . New servers are already builT and handed over.;;14:31.3;;14:31.3;DEVAPRABHUPENNIEL CHELLAPPA
597;119;1;14:55.5;2;2;New servers are already built and handed over. Cutover needs to be expedited.;New servers are already built and handed over. Cutover needs to be expedited.;3;3;;Vhfrnant001 - Standalone host is pending for decom, needs to be expedited. 2 servers ( MSFRNANT005 2008 - OS & MSFRNANT007 - 2012 OS) with EOL OS are required cutover . New servers are already builT and handed over.;14:47.1;;14:47.1;DEVAPRABHUPENNIEL CHELLAPPA
598;119;4;15:20.1;2;3;;NA;3;5;;Available for VRTX , no Standalone critical servers identified;14:31.3;;14:53.1;DEVAPRABHUPENNIEL CHELLAPPA
599;117;4;30:41.5;3;3;;;2;2;Supported HW and Supported OS for guest;NA;30:31.6;;30:31.6;DEVAPRABHUPENNIEL CHELLAPPA
600;117;15;32:02.8;3;3;;;2;2;;NA;31:59.0;;31:59.0;DEVAPRABHUPENNIEL CHELLAPPA
601;118;3;38:51.5;3;3;;;2;2;NA;NA;38:42.8;;38:42.8;DEVAPRABHUPENNIEL CHELLAPPA
602;118;3;38:56.4;3;3;;;2;2;NA;up to date;38:42.8;;38:51.5;DEVAPRABHUPENNIEL CHELLAPPA
603;89;52;09:35.6;3;2;;decommission unsupported CargillFoodsFrance1 wifi service;6;2;Standard plant segmentation solution deployed with fully redundant design with dual core switches and Checkpoint firewalls..  Standard guest wifi solution also deployed and fully managed.;Standard plant segmentation solution deployed with fully redundant design with dual core switches and Checkpoint firewalls..  Standard guest wifi solution also deployed and fully managed.  HOWEVER, we have found an unmanaged and non standard guest wifi service called CargillFoodsFrance1 which has caused conflict and interference in the past.  This is a security concern.;33:24.4;;34:16.4;CHRIS SOUTHERN
604;128;44;32:38.1;3;3;;;6;6;no known WAN capacity concerns;no known WAN capacity concerns;32:32.2;;32:32.2;CHRIS SOUTHERN
605;128;54;34:27.9;1;1;;Voice infra assessment;2;2;No supported voice infra found in the inventory;No supported voice infra found in the inventory;34:16.9;;34:16.9;CHRIS SOUTHERN
606;118;43;50:07.4;3;2;;;2;3;Current Cisco hardware is deployed;Legacy Cisco hardware is deployed;49:03.9;;49:03.9;CHRIS SOUTHERN
607;121;44;54:58.9;2;2;SDWAN program will replace WAN solution;SDWAN program will replace WAN solution;6;3;Occasional WAN capacity concerns could be causing performance issues for users;Occasional WAN capacity concerns could be causing performance issues for users;54:53.8;;54:53.8;CHRIS SOUTHERN
608;126;52;43:11.0;3;2;;Explore the value of deploying standard Cargill guest wifi solution;6;2;Security solution not required at this site;Security solution not required at this site, but no guest managed wifi solution exists.;42:15.7;;42:15.7;CHRIS SOUTHERN
609;20;46;20:32.4;1;3;Full LAN redesign;;2;6;Single core switch in admin and plant;Dual core switch is now deployed in admin LAN;;;;
610;124;45;30:10.9;1;3;;;2;2;Cargill standard SD WAN solution installed;Cargill standard SD WAN solution installed;30:02.0;;30:02.0;ALEX ABREU
611;128;42;20:20.1;0;3;;;6;6;;;20:12.5;;20:12.5;FABIO FERKET
612;125;26;30:40.6;;;;Assessment needed to evaluate current status;2;2;no information available;no information available;25:26.6;;25:26.6;FABIO FERKET
613;125;37;41:45.9;1;1;check age and battery health of UPS, according to picture the UPS might be quite old;check age and battery health of UPS, according to picture the UPS might be quite old.;2;2;;risk is that in case it is needed it doesn't if batteries are bad;41:04.6;;41:04.6;FABIO FERKET
614;124;9;34:51.6;3;2;;Iosafe device is out of warranty;5;5;;Iosafe device is out of warranty;34:11.6;;34:11.6;ASHISH KHADKE
615;123;1;09:52.0;2;3;;;5;5;All HW is under warranty and Servers are with updated OS.;All HW is under warranty and Servers are with updated OS.;09:45.2;;09:45.2;DEVAPRABHUPENNIEL CHELLAPPA
616;61;16;30:27.7;1;1;Main computer room is ok, other two rooms in bad shape, ceiling damaged, exterior windows present, window in roof present, heating readioator, and carpet floor present. move rooms to better location;Main computer room is ok, other two rooms in bad shape, ceiling damaged, exterior windows present, window in roof present, heating readiator, and carpet floor present. move rooms to better location, gate keeper room seems to have water leakage (note from SDWAN project);2;2;;;33:43.4;;03:39.0;FABIO FERKET
617;61;22;32:55.9;2;2;Main CR is fine. other two rooms need to be improved to 80 minutes fire resistant;Main CR is fine. other two rooms need to be improved to 60 minutes fire resistant;2;2;;;32:20.2;;16:11.8;FABIO FERKET
618;35;43;36:03.1;3;3;;;6;6; ;SDWAN devices deployed;;;;
619;48;46;40:45.0;2;2;;;2;2;LAN is compliant but switches should be planned to be replaced;LAN is compliant but 2960X switches are approaching life cycle status;34:51.6;;38:27.0;Jim McColl
620;48;50;41:20.3;2;3;;;2;2;WAPs compliant but will not support wifi6;wireless solution is compliant;36:56.9;;39:45.0;Jim McColl
621;14;46;49:10.4;1;3;EOL switches &unmanaged switches;;2;6;Perform LC;All devices compliant following P-688505;;;;
622;80;45;14:28.4;3;2;;Deploy SD WAN;6;3;;SD WAN project on going;47:04.7;;47:04.7;ALEX ABREU
623;14;49;51:06.4;1;2;old & Unmanaged WAP's;;2;2;;Most of the new WAPs are compliant following P-688505.  One or two old WAPs still exist;;;;
624;130;42;17:33.7;3;3;replace lengthy cabling with by proper length cabling and remove unused cabling;replace lengthy cabling with by proper length cabling and remove unused cabling;2;2;Note that in the CR, cabling is in a good shape, recommendations concern the network cabinets. also note that information is two years old;Note that in the CR, cabling is in a good shape, recommendations concern the network cabinets. also note that information is two years old;12:55.2;;12:55.2;FABIO_FERKET@CRGL-THIRDPARTY.COM
625;131;51;31:45.4;3;3;;;2;6;;N/A;31:33.5;;31:33.5;CHRIS_SOUTHERN@CRGL-THIRDPARTY.COM
626;131;47;31:55.4;3;3;;;6;6;;N/A;31:02.3;;31:02.3;CHRIS_SOUTHERN@CRGL-THIRDPARTY.COM
627;9;49;06:10.3;2;1;WAP's to replace;LAN / Wireless redesign;2;2;;Five unmanaged / unsupported end of life WAPs found;;;;
628;116;47;07:09.2;2;2;;LAN/cabling Assessment;2;2;LAN is compliant, but a couple of switches have single uplinks.;LAN is compliant, but a couple of switches have single uplinks.  No recent LAN documentation is available.;03:25.8;;03:25.8;CHRIS SOUTHERN
629;5;42;04:16.0;1;3;sharp bends in cabling and cabling stretches (especially fibre cabling is sensitve for damage due to sharp bends and stretched cabling). cleanup cabling, remove unused cabling and replace cabling by proper length cabling;sharp bends in cabling and cabling stretches (especially fibre cabling is sensitve for damage due to sharp bends and stretched cabling). cleanup cabling, remove unused cabling and replace cabling by proper length cabling;2;5;;reccomendations implemented as part of P-117018;;;;
630;5;19;04:46.7;2;3;cable trays placed under raised floor. This can block cold air that is supplied via plenumn, make sure there is enough cold airflow going to the IT rakcs;cable trays placed under raised floor. This can block cold air that is supplied via plenumn, make sure there is enough cold airflow going to the IT rakcs;2;5;;recommendations implemented as part of P-117018;;;;
631;5;41;32:20.9;1;3;install shelves to place devices on that are not rack mountable;install shelves to place devices on that are not rack mountable;2;5;;recommendations implemented as part of P-117018;;;;
